id_kos,nama_kos,kota,wilayah,harga_per_bulan,tipe_kos,ukuran_kamar,ac,kamar_mandi_dalam,wifi,listrik_include,parkir,dapur,laundry,security_24jam,jarak_ke_kampus_km,kampus_terdekat,jarak_ke_transportasi_km,rating,jumlah_kamar,jumlah_review,deskripsi_promosi,ulasan_penghuni,foto_path,latitude,longitude
KOS-0038,Kos Mampang Prapatan 38,Jakarta Selatan,Mampang Prapatan,3000000,Putra,20,1,1,1,0,1,1,0,1,0.6,Atmajaya,1.3,4.8,28,141,"Kos eksklusif putra area Mampang Prapatan! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Kamar 20m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 0.6 km ke kampus terdekat. Daftar sekarang!","Sudah 12 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0038.jpg,-6.277494,106.787436
KOS-0039,Kos Jagakarsa 39,Jakarta Selatan,Jagakarsa,2450000,Campur,12,0,0,1,1,1,0,1,0,7.4,Universitas Pancasila,4.1,4.2,17,137,"Tersedia kamar kos campur di kawasan Jagakarsa, Jakarta Selatan. Luas kamar 12m², fasilitas: WiFi, listrik termasuk, parkir, dan laundry. Dekat kampus (7.4 km) dan transportasi umum (4.1 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Sudah 3 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0039.jpg,-6.295917,106.826479
KOS-0040,Kos Cilandak 40,Jakarta Selatan,Cilandak,2900000,Putri,20,1,1,0,1,1,1,1,0,3.5,Universitas Pancasila,3.1,4.3,14,134,"Kos bersih dan terawat di Cilandak, Jakarta Selatan. Kamar putri berukuran 20m² tersedia dengan fasilitas AC, kamar mandi dalam, listrik termasuk, parkir, dapur bersama, dan laundry. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 3.5 km dari kampus, 3.1 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Sudah 2 bulan di sini, sangat puas! Kamar bersih dan wangi. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0040.jpg,-6.286889,106.818438
KOS-0041,Kos Mampang Prapatan 41,Jakarta Selatan,Mampang Prapatan,3050000,Campur,18,1,0,1,1,1,0,0,0,9.7,UI Depok,0.8,3.8,7,44,"Kos eksklusif campur area Mampang Prapatan! Fasilitas lengkap: AC, WiFi, listrik termasuk, dan parkir. Kamar 18m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 9.7 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0041.jpg,-6.211582,106.883447
KOS-0042,Kos Cilandak 42,Jakarta Selatan,Cilandak,3050000,Putri,20,0,1,1,1,1,1,0,0,3.5,UI Depok,3.0,4.6,23,170,"Kos eksklusif putri area Cilandak! Fasilitas lengkap: kamar mandi dalam, WiFi, listrik termasuk, parkir, dan dapur bersama. Kamar 20m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 3.5 km ke kampus terdekat. Daftar sekarang!","Sudah 6 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0042.jpg,-6.314801,106.817293
KOS-0043,Kos Pancoran 43,Jakarta Selatan,Pancoran,2750000,Putra,20,1,1,1,1,1,0,1,1,6.5,Binus,1.8,4.4,24,159,"Tersedia kamar kos putra di kawasan Pancoran, Jakarta Selatan. Luas kamar 20m², fasilitas: AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, laundry, dan security 24 jam. Dekat kampus (6.5 km) dan transportasi umum (1.8 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Sudah 6 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. AC dingin, tidak berisik. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0043.jpg,-6.271884,106.795298
KOS-0044,Kos Kebayoran Baru 44,Jakarta Selatan,Kebayoran Baru,2850000,Putri,9,1,1,1,1,0,0,1,1,5.6,UI Depok,2.0,4.3,12,161,"Kos bersih dan terawat di Kebayoran Baru, Jakarta Selatan. Kamar putri berukuran 9m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, listrik termasuk, laundry, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 5.6 km dari kampus, 2.0 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0044.jpg,-6.257574,106.806634
KOS-0045,Kos Kebayoran Baru 45,Jakarta Selatan,Kebayoran Baru,3200000,Campur,12,1,1,1,1,1,0,0,0,4.3,UI Depok,2.4,4.4,22,115,"Kos campur strategis di Kebayoran Baru, Jakarta Selatan. Kamar 12m² dilengkapi AC, kamar mandi dalam, WiFi, listrik termasuk, dan parkir. Lokasi hanya 4.3 km dari kampus dan 2.4 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0045.jpg,-6.303367,106.798442
KOS-0046,Kos Mampang Prapatan 46,Jakarta Selatan,Mampang Prapatan,3300000,Putri,12,1,1,1,1,1,1,0,1,7.5,Binus,4.7,3.7,25,114,"Hunian nyaman di jantung Jakarta Selatan. Kos putri dengan AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 4.7 km. Cocok untuk profesional muda yang aktif.","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0046.jpg,-6.217302,106.813857
KOS-0047,Kos Kebayoran Baru 47,Jakarta Selatan,Kebayoran Baru,2700000,Campur,9,0,1,1,1,1,0,0,0,3.7,Atmajaya,2.1,4.0,22,166,"Tersedia kamar kos campur di kawasan Kebayoran Baru, Jakarta Selatan. Luas kamar 9m², fasilitas: kamar mandi dalam, WiFi, listrik termasuk, dan parkir. Dekat kampus (3.7 km) dan transportasi umum (2.1 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Sudah 2 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0047.jpg,-6.273982,106.780976
KOS-0048,Kos Pancoran 48,Jakarta Selatan,Pancoran,2550000,Putri,9,1,0,1,0,1,0,0,0,2.6,Binus,1.2,4.2,24,90,"Kos eksklusif putri area Pancoran! Fasilitas lengkap: AC, WiFi, dan parkir. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 2.6 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0048.jpg,-6.208288,106.790065
KOS-0049,Kos Mampang Prapatan 49,Jakarta Selatan,Mampang Prapatan,2900000,Putra,12,1,1,0,1,0,1,0,0,5.9,Binus,0.5,4.3,21,170,"Hunian nyaman di jantung Jakarta Selatan. Kos putra dengan AC, kamar mandi dalam, listrik termasuk, dan dapur bersama. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 0.5 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0049.jpg,-6.284073,106.833889
KOS-0050,Kos Pasar Minggu 50,Jakarta Selatan,Pasar Minggu,1750000,Putra,9,0,0,1,1,1,0,0,1,7.3,Binus,3.4,3.8,12,71,"Kos eksklusif putra area Pasar Minggu! Fasilitas lengkap: WiFi, listrik termasuk, parkir, dan security 24 jam. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 7.3 km ke kampus terdekat. Daftar sekarang!",Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. Keamanan 24 jam membuat tenang. Harga standar untuk area sini. Cocok untuk yang budget terbatas.,assets/kos_photos/kos_0050.jpg,-6.262519,106.79423
KOS-0051,Kos Pasar Minggu 51,Jakarta Selatan,Pasar Minggu,1850000,Putri,9,1,0,0,0,1,1,1,0,3.3,Universitas Pancasila,4.5,3.8,23,129,"Kos bersih dan terawat di Pasar Minggu, Jakarta Selatan. Kamar putri berukuran 9m² tersedia dengan fasilitas AC, parkir, dapur bersama, dan laundry. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 3.3 km dari kampus, 4.5 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lumayan sesuai harga yang dibayar. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0051.jpg,-6.272875,106.77996
KOS-0052,Kos Pasar Minggu 52,Jakarta Selatan,Pasar Minggu,2850000,Putra,15,1,1,1,1,1,0,0,1,4.4,Universitas Pancasila,2.8,4.9,26,28,"Kos bersih dan terawat di Pasar Minggu, Jakarta Selatan. Kamar putra berukuran 15m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 4.4 km dari kampus, 2.8 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0052.jpg,-6.222023,106.8146
KOS-0053,Kos Pancoran 53,Jakarta Selatan,Pancoran,3700000,Putri,9,1,1,1,1,1,0,0,1,1.8,UI Depok,4.2,3.8,27,79,"Kos putri strategis di Pancoran, Jakarta Selatan. Kamar 9m² dilengkapi AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan security 24 jam. Lokasi hanya 1.8 km dari kampus dan 4.2 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0053.jpg,-6.254354,106.84325
KOS-0054,Kos Cilandak 54,Jakarta Selatan,Cilandak,2350000,Putra,9,1,0,1,0,1,1,1,0,9.1,Binus,4.4,4.5,11,177,"Hunian nyaman di jantung Jakarta Selatan. Kos putra dengan AC, WiFi, parkir, dapur bersama, dan laundry. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 4.4 km. Cocok untuk profesional muda yang aktif.","Baru 18 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0054.jpg,-6.233843,106.821319
KOS-0055,Kos Pancoran 55,Jakarta Selatan,Pancoran,2600000,Putra,12,1,0,1,0,0,1,0,1,3.2,Atmajaya,1.9,4.3,6,115,"Kos bersih dan terawat di Pancoran, Jakarta Selatan. Kamar putra berukuran 12m² tersedia dengan fasilitas AC, WiFi, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 3.2 km dari kampus, 1.9 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0055.jpg,-6.256919,106.779988
KOS-0056,Kos Mampang Prapatan 56,Jakarta Selatan,Mampang Prapatan,2450000,Putri,12,1,1,1,0,0,0,0,1,7.8,Universitas Pancasila,0.7,4.2,15,46,"Kos putri strategis di Mampang Prapatan, Jakarta Selatan. Kamar 12m² dilengkapi AC, kamar mandi dalam, WiFi, dan security 24 jam. Lokasi hanya 7.8 km dari kampus dan 0.7 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Baru 3 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0056.jpg,-6.218408,106.806112
KOS-0057,Kos Pesanggrahan 57,Jakarta Selatan,Pesanggrahan,2050000,Campur,9,0,1,1,1,0,0,0,0,9.5,Atmajaya,2.3,4.8,12,153,"Tersedia kamar kos campur di kawasan Pesanggrahan, Jakarta Selatan. Luas kamar 9m², fasilitas: kamar mandi dalam, WiFi, dan listrik termasuk. Dekat kampus (9.5 km) dan transportasi umum (2.3 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0057.jpg,-6.224964,106.782924
KOS-0058,Kos Pancoran 58,Jakarta Selatan,Pancoran,2850000,Putra,15,1,1,1,0,1,0,1,1,9.3,Atmajaya,1.1,3.6,25,141,"Hunian nyaman di jantung Jakarta Selatan. Kos putra dengan AC, kamar mandi dalam, WiFi, parkir, laundry, dan security 24 jam. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 1.1 km. Cocok untuk profesional muda yang aktif.","Oke secara keseluruhan. WiFi kencang dan stabil. AC dingin, tidak berisik. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0058.jpg,-6.271365,106.810472
KOS-0059,Kos Pasar Minggu 59,Jakarta Selatan,Pasar Minggu,2600000,Putra,12,1,1,1,0,1,1,0,1,2.7,Atmajaya,0.8,4.0,27,112,"Tersedia kamar kos putra di kawasan Pasar Minggu, Jakarta Selatan. Luas kamar 12m², fasilitas: AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Dekat kampus (2.7 km) dan transportasi umum (0.8 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Sudah 2 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. AC dingin, tidak berisik. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0059.jpg,-6.253061,106.845787
KOS-0060,Kos Jagakarsa 60,Jakarta Selatan,Jagakarsa,3100000,Putra,18,1,1,1,0,1,1,0,0,0.7,Binus,4.4,4.7,11,33,"Hunian nyaman di jantung Jakarta Selatan. Kos putra dengan AC, kamar mandi dalam, WiFi, parkir, dan dapur bersama. Ukuran kamar 18m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 4.4 km. Cocok untuk profesional muda yang aktif.","Sudah 12 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0060.jpg,-6.312754,106.809382
KOS-0061,Kos Pancoran 61,Jakarta Selatan,Pancoran,2950000,Putri,9,1,1,1,1,1,1,0,1,1.5,Universitas Pancasila,1.9,3.9,29,197,"Kos bersih dan terawat di Pancoran, Jakarta Selatan. Kamar putri berukuran 9m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 1.5 km dari kampus, 1.9 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0061.jpg,-6.29197,106.788646
KOS-0062,Kos Kebayoran Lama 62,Jakarta Selatan,Kebayoran Lama,2950000,Putri,18,1,1,1,1,0,1,1,0,9.5,Universitas Pancasila,2.4,5.0,12,97,"Hunian nyaman di jantung Jakarta Selatan. Kos putri dengan AC, kamar mandi dalam, WiFi, listrik termasuk, dapur bersama, dan laundry. Ukuran kamar 18m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 2.4 km. Cocok untuk profesional muda yang aktif.","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0062.jpg,-6.29466,106.811366
KOS-0063,Kos Cilandak 63,Jakarta Selatan,Cilandak,3100000,Putra,24,1,1,1,0,0,0,1,0,8.9,Binus,4.7,4.1,22,66,"Kos bersih dan terawat di Cilandak, Jakarta Selatan. Kamar putra berukuran 24m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, dan laundry. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 8.9 km dari kampus, 4.7 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0063.jpg,-6.249287,106.798496
KOS-0064,Kos Pancoran 64,Jakarta Selatan,Pancoran,3150000,Campur,9,0,1,1,0,1,0,0,0,1.7,UI Depok,4.5,4.7,12,9,"Kos eksklusif campur area Pancoran! Fasilitas lengkap: kamar mandi dalam, WiFi, dan parkir. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 1.7 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0064.jpg,-6.248047,106.844035
KOS-0065,Kos Tebet 65,Jakarta Selatan,Tebet,2850000,Putra,18,1,0,1,1,1,0,0,1,5.2,Universitas Pancasila,2.5,4.0,6,95,"Kos eksklusif putra area Tebet! Fasilitas lengkap: AC, WiFi, listrik termasuk, parkir, dan security 24 jam. Kamar 18m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Selatan. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 5.2 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0065.jpg,-6.278899,106.805004
KOS-0066,Kos Pancoran 66,Jakarta Selatan,Pancoran,3600000,Putri,15,1,1,1,1,1,1,1,1,7.7,Binus,1.0,3.5,27,142,"Hunian nyaman di jantung Jakarta Selatan. Kos putri dengan AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, laundry, dan security 24 jam. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 1.0 km. Cocok untuk profesional muda yang aktif.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0066.jpg,-6.28861,106.812862
KOS-0067,Kos Kebayoran Lama 67,Jakarta Selatan,Kebayoran Lama,2750000,Campur,15,1,0,1,1,1,0,0,1,3.0,Binus,3.2,3.7,11,67,"Kos campur strategis di Kebayoran Lama, Jakarta Selatan. Kamar 15m² dilengkapi AC, WiFi, listrik termasuk, parkir, dan security 24 jam. Lokasi hanya 3.0 km dari kampus dan 3.2 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0067.jpg,-6.198563,106.857521
KOS-0068,Kos Kebayoran Lama 68,Jakarta Selatan,Kebayoran Lama,3300000,Putra,15,0,1,1,0,1,1,0,1,0.9,Universitas Pancasila,4.4,4.6,7,129,"Kos bersih dan terawat di Kebayoran Lama, Jakarta Selatan. Kamar putra berukuran 15m² tersedia dengan fasilitas kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 0.9 km dari kampus, 4.4 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Sudah 2 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0068.jpg,-6.298086,106.795832
