id_kos,nama_kos,kota,wilayah,harga_per_bulan,tipe_kos,ukuran_kamar,ac,kamar_mandi_dalam,wifi,listrik_include,parkir,dapur,laundry,security_24jam,jarak_ke_kampus_km,kampus_terdekat,jarak_ke_transportasi_km,rating,jumlah_kamar,jumlah_review
KOS-0639,Kos Cengkareng 639,Jakarta Barat,Cengkareng,2300000,Putri,12,1,0,1,1,1,0,0,1,6.9,Universitas Tarumanagara,0.3,4.0,17,42
KOS-0640,Kos Palmerah 640,Jakarta Barat,Palmerah,1850000,Campur,12,1,0,1,1,1,1,0,0,4.0,Binus Kemanggisan,4.2,4.7,23,187
KOS-0641,Kos Kalideres 641,Jakarta Barat,Kalideres,2250000,Putri,9,1,1,1,0,1,0,0,0,1.8,Trisakti,1.6,4.7,22,118
KOS-0642,Kos Palmerah 642,Jakarta Barat,Palmerah,2500000,Putra,20,1,1,1,0,0,1,0,1,5.0,Universitas Tarumanagara,1.3,4.0,13,139
KOS-0643,Kos Kebon Jeruk 643,Jakarta Barat,Kebon Jeruk,2100000,Campur,24,1,0,0,0,1,1,0,0,5.0,Universitas Tarumanagara,4.1,3.6,12,150
KOS-0644,Kos Palmerah 644,Jakarta Barat,Palmerah,2700000,Campur,12,1,1,1,1,1,0,0,0,4.7,Universitas Tarumanagara,0.8,4.8,20,136
KOS-0645,Kos Cengkareng 645,Jakarta Barat,Cengkareng,2000000,Putri,15,1,1,1,0,1,1,1,1,8.1,Universitas Tarumanagara,2.6,4.8,26,197
KOS-0646,Kos Grogol Petamburan 646,Jakarta Barat,Grogol Petamburan,1850000,Putri,15,0,0,1,1,0,0,1,1,4.6,Trisakti,3.8,4.6,5,180
KOS-0647,Kos Kebon Jeruk 647,Jakarta Barat,Kebon Jeruk,2450000,Putri,12,1,1,1,0,1,0,1,1,2.7,Trisakti,1.2,4.4,23,57
KOS-0648,Kos Kebon Jeruk 648,Jakarta Barat,Kebon Jeruk,2350000,Putri,15,1,0,1,1,1,0,0,1,2.9,Binus Kemanggisan,3.9,4.3,29,124
KOS-0649,Kos Tambora 649,Jakarta Barat,Tambora,2450000,Putra,12,1,1,1,1,0,0,0,0,1.2,Binus Kemanggisan,0.7,4.9,15,126
KOS-0650,Kos Kembangan 650,Jakarta Barat,Kembangan,2450000,Putri,9,1,1,1,1,1,1,0,0,5.0,Universitas Tarumanagara,1.1,4.2,29,196
KOS-0651,Kos Taman Sari 651,Jakarta Barat,Taman Sari,2050000,Putri,15,1,0,1,0,0,0,1,1,4.5,Binus Kemanggisan,3.8,3.9,27,141
KOS-0652,Kos Cengkareng 652,Jakarta Barat,Cengkareng,2400000,Putra,12,1,1,1,0,1,0,0,1,3.2,Binus Kemanggisan,4.7,4.5,10,120
KOS-0653,Kos Palmerah 653,Jakarta Barat,Palmerah,2450000,Putra,12,0,1,1,0,1,1,1,1,3.0,Trisakti,0.5,4.5,14,177
KOS-0654,Kos Kembangan 654,Jakarta Barat,Kembangan,2450000,Putri,9,1,1,1,0,1,0,0,0,10.0,Trisakti,1.7,4.0,26,36
KOS-0655,Kos Grogol Petamburan 655,Jakarta Barat,Grogol Petamburan,2350000,Putri,15,1,0,1,0,0,0,1,0,4.1,Binus Kemanggisan,0.9,4.5,17,166
KOS-0656,Kos Grogol Petamburan 656,Jakarta Barat,Grogol Petamburan,2600000,Campur,9,1,1,0,1,1,1,1,0,4.2,Binus Kemanggisan,4.3,4.4,28,30
KOS-0657,Kos Kebon Jeruk 657,Jakarta Barat,Kebon Jeruk,2150000,Campur,9,0,1,1,0,1,0,1,1,7.4,Binus Kemanggisan,4.1,4.3,22,121
KOS-0658,Kos Kembangan 658,Jakarta Barat,Kembangan,1950000,Putra,12,0,1,1,0,1,0,1,0,1.5,Binus Kemanggisan,3.8,3.6,11,162
KOS-0659,Kos Palmerah 659,Jakarta Barat,Palmerah,2350000,Putri,12,0,1,1,0,1,0,0,0,2.8,Universitas Tarumanagara,1.8,4.3,25,154
KOS-0660,Kos Tambora 660,Jakarta Barat,Tambora,2700000,Putra,12,1,1,1,0,0,1,0,1,1.0,Trisakti,3.6,4.9,7,153
KOS-0661,Kos Palmerah 661,Jakarta Barat,Palmerah,1300000,Campur,9,1,0,1,1,0,1,0,0,5.7,Trisakti,1.5,3.7,17,36
KOS-0662,Kos Kebon Jeruk 662,Jakarta Barat,Kebon Jeruk,2700000,Putri,15,1,1,1,1,1,1,0,0,5.1,Trisakti,2.1,4.2,15,78
KOS-0663,Kos Taman Sari 663,Jakarta Barat,Taman Sari,2500000,Putri,12,1,1,1,0,0,0,0,1,1.0,Binus Kemanggisan,1.0,4.1,25,62
KOS-0664,Kos Kebon Jeruk 664,Jakarta Barat,Kebon Jeruk,1900000,Putri,24,0,0,1,1,1,0,0,1,4.3,Universitas Tarumanagara,2.2,4.4,12,129
KOS-0665,Kos Grogol Petamburan 665,Jakarta Barat,Grogol Petamburan,2350000,Putri,15,1,0,1,0,1,0,1,0,2.1,Binus Kemanggisan,1.6,3.6,23,31
KOS-0666,Kos Kalideres 666,Jakarta Barat,Kalideres,2700000,Putra,9,1,1,1,1,1,0,0,1,2.4,Universitas Tarumanagara,0.3,4.1,17,125
KOS-0667,Kos Taman Sari 667,Jakarta Barat,Taman Sari,1550000,Campur,9,0,1,1,0,1,1,0,0,8.3,Universitas Tarumanagara,2.9,4.2,25,22
KOS-0668,Kos Cengkareng 668,Jakarta Barat,Cengkareng,3000000,Putra,24,1,0,1,1,1,0,1,1,0.9,Universitas Tarumanagara,1.0,4.8,21,36
KOS-0669,Kos Kembangan 669,Jakarta Barat,Kembangan,2550000,Putra,18,1,1,1,1,1,0,1,1,8.8,Universitas Tarumanagara,3.3,4.6,19,111
KOS-0670,Kos Cengkareng 670,Jakarta Barat,Cengkareng,2350000,Putri,9,1,1,0,0,1,0,0,0,3.4,Universitas Tarumanagara,4.9,3.6,16,152
KOS-0671,Kos Kembangan 671,Jakarta Barat,Kembangan,2300000,Putri,9,1,0,1,1,1,1,0,1,6.9,Universitas Tarumanagara,5.0,3.9,18,8
KOS-0672,Kos Kalideres 672,Jakarta Barat,Kalideres,1500000,Putra,9,0,1,0,0,0,1,1,0,5.4,Trisakti,2.9,4.0,20,40
KOS-0673,Kos Tambora 673,Jakarta Barat,Tambora,1850000,Campur,15,1,1,1,0,1,0,0,1,9.2,Universitas Tarumanagara,2.8,4.7,22,157
KOS-0674,Kos Tambora 674,Jakarta Barat,Tambora,2850000,Putra,24,0,1,1,1,1,0,1,1,3.2,Trisakti,4.5,4.3,17,74
KOS-0675,Kos Kalideres 675,Jakarta Barat,Kalideres,1950000,Putra,15,1,1,0,1,1,1,0,0,6.5,Binus Kemanggisan,4.9,4.4,29,191
KOS-0676,Kos Kebon Jeruk 676,Jakarta Barat,Kebon Jeruk,1950000,Campur,24,1,0,0,0,1,0,0,0,9.6,Universitas Tarumanagara,2.3,4.0,7,59
KOS-0677,Kos Kebon Jeruk 677,Jakarta Barat,Kebon Jeruk,2200000,Putri,12,1,0,0,1,1,0,0,1,7.2,Universitas Tarumanagara,3.8,4.1,18,153
KOS-0678,Kos Palmerah 678,Jakarta Barat,Palmerah,2300000,Campur,9,0,1,1,1,1,1,0,1,1.4,Binus Kemanggisan,4.9,3.5,28,140
KOS-0679,Kos Taman Sari 679,Jakarta Barat,Taman Sari,1800000,Putri,9,0,1,1,0,0,0,0,1,5.1,Binus Kemanggisan,0.6,4.8,24,109
KOS-0680,Kos Tambora 680,Jakarta Barat,Tambora,1650000,Campur,12,0,0,0,0,1,0,0,1,1.3,Universitas Tarumanagara,3.6,3.7,27,72
KOS-0681,Kos Palmerah 681,Jakarta Barat,Palmerah,2200000,Putri,15,1,1,1,0,0,1,0,0,2.0,Universitas Tarumanagara,4.3,4.2,13,123
KOS-0682,Kos Tambora 682,Jakarta Barat,Tambora,1650000,Putra,15,0,1,1,0,1,1,0,0,8.5,Trisakti,3.6,5.0,11,34
KOS-0683,Kos Kalideres 683,Jakarta Barat,Kalideres,2050000,Campur,12,1,1,0,0,1,0,1,1,9.8,Universitas Tarumanagara,4.8,4.8,13,141
KOS-0684,Kos Tambora 684,Jakarta Barat,Tambora,2350000,Putri,15,0,1,1,0,1,1,1,0,0.7,Universitas Tarumanagara,2.0,4.9,28,176
KOS-0685,Kos Taman Sari 685,Jakarta Barat,Taman Sari,2500000,Putri,15,0,0,1,1,1,0,0,1,0.7,Universitas Tarumanagara,3.1,4.5,14,67
KOS-0686,Kos Taman Sari 686,Jakarta Barat,Taman Sari,1950000,Putra,12,1,1,1,1,1,0,0,0,2.5,Binus Kemanggisan,1.2,3.5,15,124
KOS-0687,Kos Kalideres 687,Jakarta Barat,Kalideres,2400000,Putri,12,1,1,0,0,0,0,1,1,6.9,Trisakti,0.4,4.0,28,96
KOS-0688,Kos Palmerah 688,Jakarta Barat,Palmerah,1850000,Campur,12,0,1,1,1,1,1,0,1,3.7,Universitas Tarumanagara,4.5,3.7,22,146
KOS-0689,Kos Tambora 689,Jakarta Barat,Tambora,2300000,Campur,15,1,1,1,1,1,1,1,1,9.0,Binus Kemanggisan,1.3,4.1,18,122
KOS-0690,Kos Palmerah 690,Jakarta Barat,Palmerah,2050000,Putri,15,1,1,1,0,1,0,1,1,3.1,Universitas Tarumanagara,1.5,4.0,14,69
KOS-0691,Kos Grogol Petamburan 691,Jakarta Barat,Grogol Petamburan,2100000,Putra,9,1,1,1,1,0,0,0,0,2.9,Universitas Tarumanagara,2.3,4.5,12,32
KOS-0692,Kos Taman Sari 692,Jakarta Barat,Taman Sari,2450000,Putri,12,1,1,1,1,1,1,0,1,0.5,Universitas Tarumanagara,2.3,3.6,28,63
KOS-0693,Kos Cengkareng 693,Jakarta Barat,Cengkareng,2450000,Putri,18,1,0,1,1,1,1,0,1,9.3,Trisakti,3.3,4.9,29,138
KOS-0694,Kos Kebon Jeruk 694,Jakarta Barat,Kebon Jeruk,2600000,Putri,9,0,1,1,1,1,0,1,1,6.8,Universitas Tarumanagara,4.9,4.9,23,35
KOS-0695,Kos Taman Sari 695,Jakarta Barat,Taman Sari,2500000,Putra,9,1,1,1,1,1,0,0,0,1.2,Universitas Tarumanagara,1.1,4.2,12,44
KOS-0696,Kos Kebon Jeruk 696,Jakarta Barat,Kebon Jeruk,2400000,Putri,12,1,0,1,0,1,0,0,1,7.7,Universitas Tarumanagara,0.4,4.5,13,131
KOS-0697,Kos Tambora 697,Jakarta Barat,Tambora,2200000,Putri,12,0,0,1,1,1,1,1,1,3.5,Binus Kemanggisan,2.9,5.0,25,78
KOS-0698,Kos Palmerah 698,Jakarta Barat,Palmerah,2100000,Putra,20,0,1,1,0,1,1,0,1,7.2,Binus Kemanggisan,1.8,4.4,15,116
KOS-0699,Kos Palmerah 699,Jakarta Barat,Palmerah,2600000,Putri,18,0,1,1,1,0,0,1,0,4.3,Universitas Tarumanagara,3.2,5.0,19,22
KOS-0700,Kos Palmerah 700,Jakarta Barat,Palmerah,2300000,Putri,24,0,0,1,1,1,1,1,0,2.1,Binus Kemanggisan,3.7,4.0,9,137
KOS-0701,Kos Palmerah 701,Jakarta Barat,Palmerah,2350000,Putra,9,1,1,1,1,1,1,0,1,6.0,Trisakti,3.6,3.7,19,186
KOS-0702,Kos Kembangan 702,Jakarta Barat,Kembangan,2300000,Campur,20,0,1,1,0,1,0,1,0,8.7,Universitas Tarumanagara,0.5,3.5,16,123
KOS-0703,Kos Palmerah 703,Jakarta Barat,Palmerah,1700000,Putri,15,1,0,1,1,0,1,1,0,3.7,Universitas Tarumanagara,3.2,3.7,28,109
KOS-0704,Kos Kebon Jeruk 704,Jakarta Barat,Kebon Jeruk,1750000,Putra,15,0,1,0,0,1,0,1,1,5.5,Trisakti,4.5,4.3,10,60
KOS-0705,Kos Kebon Jeruk 705,Jakarta Barat,Kebon Jeruk,1650000,Putra,12,0,1,1,1,1,1,0,1,6.1,Binus Kemanggisan,3.7,4.3,21,123
KOS-0706,Kos Kebon Jeruk 706,Jakarta Barat,Kebon Jeruk,1800000,Putri,9,1,1,0,0,1,1,0,0,4.2,Universitas Tarumanagara,2.1,4.8,5,150
KOS-0707,Kos Cengkareng 707,Jakarta Barat,Cengkareng,2150000,Putri,18,1,1,1,1,0,0,0,1,6.7,Binus Kemanggisan,1.1,3.5,8,147
KOS-0708,Kos Kembangan 708,Jakarta Barat,Kembangan,1750000,Putra,12,1,0,1,1,1,1,0,0,10.0,Universitas Tarumanagara,3.5,4.7,26,182
KOS-0709,Kos Tambora 709,Jakarta Barat,Tambora,2050000,Putri,15,1,0,0,1,1,1,1,1,4.6,Universitas Tarumanagara,3.1,4.6,27,98
KOS-0710,Kos Palmerah 710,Jakarta Barat,Palmerah,2400000,Putri,12,0,1,1,1,1,0,0,1,4.1,Binus Kemanggisan,0.3,4.4,6,30
KOS-0711,Kos Kebon Jeruk 711,Jakarta Barat,Kebon Jeruk,1900000,Putri,18,1,0,1,1,0,1,1,0,5.4,Trisakti,3.6,4.5,6,20
KOS-0712,Kos Taman Sari 712,Jakarta Barat,Taman Sari,2600000,Putri,24,0,1,1,0,1,0,0,0,7.9,Trisakti,0.5,4.8,19,87
KOS-0713,Kos Palmerah 713,Jakarta Barat,Palmerah,2150000,Putri,9,1,0,1,0,0,1,0,0,3.5,Universitas Tarumanagara,0.9,4.6,19,187
KOS-0714,Kos Palmerah 714,Jakarta Barat,Palmerah,2500000,Campur,12,1,1,1,0,0,1,0,1,1.8,Universitas Tarumanagara,1.6,4.3,15,129
KOS-0715,Kos Palmerah 715,Jakarta Barat,Palmerah,2500000,Putra,20,0,1,1,0,1,1,0,1,1.7,Binus Kemanggisan,3.4,4.0,13,49
KOS-0716,Kos Cengkareng 716,Jakarta Barat,Cengkareng,2050000,Putra,9,1,0,0,1,1,1,1,0,7.8,Trisakti,4.8,4.5,22,86
KOS-0717,Kos Kebon Jeruk 717,Jakarta Barat,Kebon Jeruk,2350000,Putra,12,0,1,1,1,1,0,0,0,5.5,Trisakti,3.1,3.7,7,12
KOS-0718,Kos Kalideres 718,Jakarta Barat,Kalideres,1950000,Campur,20,0,1,1,0,0,0,0,1,2.4,Universitas Tarumanagara,1.7,4.9,13,76
KOS-0719,Kos Tanjung Priok 719,Jakarta Utara,Tanjung Priok,2000000,Putri,24,1,0,0,0,0,1,0,1,3.1,STIE Indonesia Jakarta,1.0,4.5,22,177
KOS-0720,Kos Pademangan 720,Jakarta Utara,Pademangan,2150000,Putri,15,1,0,1,0,0,0,1,0,3.0,STIE Indonesia Jakarta,3.1,4.2,24,193
KOS-0721,Kos Tanjung Priok 721,Jakarta Utara,Tanjung Priok,1550000,Putri,9,1,0,0,0,0,0,0,0,7.8,Universitas Jayabaya,3.8,4.6,11,138
KOS-0722,Kos Penjaringan 722,Jakarta Utara,Penjaringan,2900000,Campur,15,1,1,0,1,1,0,1,1,6.3,STIE Indonesia Jakarta,0.9,3.7,29,79
KOS-0723,Kos Pademangan 723,Jakarta Utara,Pademangan,1650000,Putra,9,1,1,0,1,0,1,0,0,6.8,STIE Indonesia Jakarta,2.8,3.6,21,147
KOS-0724,Kos Pademangan 724,Jakarta Utara,Pademangan,2200000,Putra,12,1,1,0,0,0,0,1,0,2.6,STIE Indonesia Jakarta,2.1,4.9,6,119
KOS-0725,Kos Pademangan 725,Jakarta Utara,Pademangan,1900000,Putri,12,1,1,0,0,0,0,1,0,1.4,STIE Indonesia Jakarta,1.7,4.7,5,167
KOS-0726,Kos Kelapa Gading 726,Jakarta Utara,Kelapa Gading,2600000,Putri,15,1,1,1,1,0,0,0,1,7.7,Universitas Jayabaya,2.8,3.9,6,75
KOS-0727,Kos Penjaringan 727,Jakarta Utara,Penjaringan,2100000,Putri,15,1,0,1,0,1,0,1,1,9.0,Universitas Jayabaya,0.9,4.7,23,18
KOS-0728,Kos Tanjung Priok 728,Jakarta Utara,Tanjung Priok,1900000,Campur,12,1,0,1,0,1,1,0,1,6.9,STIE Indonesia Jakarta,2.3,4.5,9,188
KOS-0729,Kos Cilincing 729,Jakarta Utara,Cilincing,2450000,Putra,9,1,0,1,0,1,0,0,0,1.5,STIE Indonesia Jakarta,4.0,4.3,26,27
KOS-0730,Kos Penjaringan 730,Jakarta Utara,Penjaringan,1800000,Campur,9,0,1,1,0,0,1,0,0,6.4,Universitas Jayabaya,2.2,4.5,23,64
KOS-0731,Kos Cilincing 731,Jakarta Utara,Cilincing,2750000,Putra,12,1,1,1,0,1,0,1,1,2.6,Universitas Jayabaya,2.2,4.0,10,175
KOS-0732,Kos Cilincing 732,Jakarta Utara,Cilincing,2350000,Putra,9,1,0,1,1,1,0,0,1,6.1,Universitas Jayabaya,3.4,4.1,16,35
KOS-0733,Kos Kelapa Gading 733,Jakarta Utara,Kelapa Gading,2800000,Putra,9,1,1,1,0,1,1,0,1,3.7,STIE Indonesia Jakarta,1.7,4.5,14,59
KOS-0734,Kos Koja 734,Jakarta Utara,Koja,1950000,Putra,9,1,0,0,0,1,1,0,1,8.6,STIE Indonesia Jakarta,4.3,4.7,12,184
KOS-0735,Kos Penjaringan 735,Jakarta Utara,Penjaringan,2300000,Campur,15,1,0,1,1,0,1,0,1,6.6,Universitas Jayabaya,3.6,4.4,18,88
KOS-0736,Kos Tanjung Priok 736,Jakarta Utara,Tanjung Priok,2550000,Putri,9,1,1,1,1,1,0,0,0,5.5,Universitas Jayabaya,4.5,4.5,16,109
KOS-0737,Kos Tanjung Priok 737,Jakarta Utara,Tanjung Priok,1850000,Putri,15,1,0,1,0,1,1,0,0,9.7,STIE Indonesia Jakarta,4.5,3.5,12,100
KOS-0738,Kos Kelapa Gading 738,Jakarta Utara,Kelapa Gading,2200000,Campur,18,0,0,1,0,1,1,0,1,3.6,Universitas Jayabaya,4.9,3.6,7,34
KOS-0739,Kos Pademangan 739,Jakarta Utara,Pademangan,1450000,Putra,15,0,0,1,1,0,0,1,0,5.7,STIE Indonesia Jakarta,4.2,4.9,23,8
KOS-0740,Kos Koja 740,Jakarta Utara,Koja,2400000,Campur,24,1,0,1,0,1,0,0,1,2.0,STIE Indonesia Jakarta,1.1,4.6,17,25
KOS-0741,Kos Penjaringan 741,Jakarta Utara,Penjaringan,2600000,Putri,12,1,1,1,0,1,0,1,1,0.5,Universitas Jayabaya,0.4,3.9,14,133
KOS-0742,Kos Cilincing 742,Jakarta Utara,Cilincing,2600000,Putri,24,0,0,1,1,1,1,0,1,4.0,STIE Indonesia Jakarta,1.2,4.8,10,132
KOS-0743,Kos Cilincing 743,Jakarta Utara,Cilincing,1950000,Putra,12,0,1,1,0,0,0,1,0,4.5,STIE Indonesia Jakarta,1.0,5.0,25,19
KOS-0744,Kos Cilincing 744,Jakarta Utara,Cilincing,2850000,Putri,18,1,1,1,0,1,0,0,1,6.7,STIE Indonesia Jakarta,4.2,3.8,19,180
KOS-0745,Kos Kelapa Gading 745,Jakarta Utara,Kelapa Gading,1750000,Putra,20,0,0,1,1,1,0,0,0,10.0,STIE Indonesia Jakarta,1.0,4.2,8,198
KOS-0746,Kos Koja 746,Jakarta Utara,Koja,2450000,Putra,12,0,1,1,1,1,1,1,0,1.4,STIE Indonesia Jakarta,2.3,4.0,8,172
KOS-0747,Kos Tanjung Priok 747,Jakarta Utara,Tanjung Priok,2350000,Putri,20,1,0,1,1,1,0,0,1,8.6,STIE Indonesia Jakarta,2.0,3.9,5,72
KOS-0748,Kos Cilincing 748,Jakarta Utara,Cilincing,2750000,Putri,12,1,1,1,0,1,0,1,1,2.0,Universitas Jayabaya,2.0,4.7,16,21
KOS-0749,Kos Cilincing 749,Jakarta Utara,Cilincing,1950000,Putri,9,0,0,0,0,1,0,0,1,3.5,STIE Indonesia Jakarta,0.4,4.3,17,123
KOS-0750,Kos Tanjung Priok 750,Jakarta Utara,Tanjung Priok,2550000,Putra,12,1,1,1,0,1,1,0,1,5.9,Universitas Jayabaya,4.4,3.6,21,42
KOS-0751,Kos Cilincing 751,Jakarta Utara,Cilincing,2750000,Putri,12,1,1,1,0,1,0,1,1,2.3,Universitas Jayabaya,0.2,4.7,19,23
KOS-0752,Kos Koja 752,Jakarta Utara,Koja,2300000,Putri,9,0,1,1,0,0,1,0,0,2.4,STIE Indonesia Jakarta,4.7,3.9,14,142
KOS-0753,Kos Penjaringan 753,Jakarta Utara,Penjaringan,1850000,Campur,9,1,0,1,1,0,0,0,1,6.9,Universitas Jayabaya,4.7,5.0,21,193
KOS-0754,Kos Tanjung Priok 754,Jakarta Utara,Tanjung Priok,2100000,Putri,12,0,0,1,0,1,1,0,0,9.9,STIE Indonesia Jakarta,2.3,4.8,27,182
KOS-0755,Kos Koja 755,Jakarta Utara,Koja,2450000,Putri,24,0,1,0,0,0,0,0,0,4.6,Universitas Jayabaya,3.3,4.1,7,78
KOS-0756,Kos Pademangan 756,Jakarta Utara,Pademangan,2450000,Campur,18,1,1,1,1,0,1,0,1,4.3,STIE Indonesia Jakarta,1.6,3.7,27,62
KOS-0757,Kos Penjaringan 757,Jakarta Utara,Penjaringan,2400000,Campur,15,0,1,1,0,0,0,0,1,6.5,STIE Indonesia Jakarta,2.8,4.3,25,89
KOS-0758,Kos Koja 758,Jakarta Utara,Koja,2050000,Putri,20,0,0,1,0,1,1,0,0,3.8,STIE Indonesia Jakarta,1.8,4.5,12,83
KOS-0759,Kos Kelapa Gading 759,Jakarta Utara,Kelapa Gading,2850000,Putri,18,1,1,1,0,1,1,0,0,0.9,STIE Indonesia Jakarta,1.7,4.2,23,100
KOS-0760,Kos Penjaringan 760,Jakarta Utara,Penjaringan,2250000,Putra,24,1,1,1,0,1,1,0,1,8.8,STIE Indonesia Jakarta,1.6,4.0,6,72
KOS-0761,Kos Kelapa Gading 761,Jakarta Utara,Kelapa Gading,2700000,Campur,9,1,1,0,1,1,0,1,1,8.2,STIE Indonesia Jakarta,1.1,4.0,6,68
KOS-0762,Kos Pademangan 762,Jakarta Utara,Pademangan,2500000,Putri,12,0,1,1,1,1,1,0,1,5.8,Universitas Jayabaya,4.7,4.7,12,173
KOS-0763,Kos Pademangan 763,Jakarta Utara,Pademangan,2350000,Campur,12,1,0,1,1,1,0,0,1,9.5,STIE Indonesia Jakarta,3.3,3.8,9,127
KOS-0764,Kos Kelapa Gading 764,Jakarta Utara,Kelapa Gading,2200000,Putra,15,1,1,1,0,1,1,1,1,3.0,Universitas Jayabaya,1.8,3.9,25,154
KOS-0765,Kos Cilincing 765,Jakarta Utara,Cilincing,2400000,Putri,9,1,0,1,1,1,0,1,1,8.9,STIE Indonesia Jakarta,2.1,3.8,11,171
KOS-0766,Kos Tanjung Priok 766,Jakarta Utara,Tanjung Priok,2000000,Putra,12,0,1,1,0,0,1,0,1,7.7,STIE Indonesia Jakarta,3.4,4.8,29,96
KOS-0767,Kos Cilincing 767,Jakarta Utara,Cilincing,2900000,Putra,15,1,1,1,0,1,0,1,1,0.8,Universitas Jayabaya,4.9,3.7,18,196
KOS-0768,Kos Tanjung Priok 768,Jakarta Utara,Tanjung Priok,2500000,Campur,20,1,1,1,1,1,0,0,1,7.2,Universitas Jayabaya,1.4,4.5,18,70
KOS-0769,Kos Pademangan 769,Jakarta Utara,Pademangan,2500000,Putri,9,1,1,1,0,1,0,0,0,9.4,STIE Indonesia Jakarta,4.8,4.9,14,180
KOS-0770,Kos Pademangan 770,Jakarta Utara,Pademangan,2700000,Putra,24,1,1,0,1,0,0,1,1,9.8,STIE Indonesia Jakarta,1.1,4.1,11,125
KOS-0771,Kos Cilincing 771,Jakarta Utara,Cilincing,1800000,Putra,12,1,0,1,0,1,0,0,1,5.6,Universitas Jayabaya,4.1,4.1,17,160
KOS-0772,Kos Koja 772,Jakarta Utara,Koja,2150000,Putri,24,1,0,1,1,1,0,0,0,8.6,STIE Indonesia Jakarta,0.9,4.3,27,127
KOS-0773,Kos Koja 773,Jakarta Utara,Koja,1850000,Putra,9,1,1,1,1,0,0,0,1,9.5,STIE Indonesia Jakarta,1.0,3.9,16,91
KOS-0774,Kos Penjaringan 774,Jakarta Utara,Penjaringan,2550000,Putri,12,1,1,1,0,0,1,0,0,0.7,Universitas Jayabaya,0.9,3.8,13,148
KOS-0775,Kos Kelapa Gading 775,Jakarta Utara,Kelapa Gading,2600000,Putra,9,1,1,1,1,1,1,0,0,8.6,STIE Indonesia Jakarta,3.0,4.5,28,44
KOS-0776,Kos Koja 776,Jakarta Utara,Koja,2000000,Putri,15,1,0,0,0,1,1,1,1,7.0,STIE Indonesia Jakarta,2.7,4.3,6,194
KOS-0777,Kos Pademangan 777,Jakarta Utara,Pademangan,2350000,Putri,12,1,1,1,1,0,1,0,1,7.4,Universitas Jayabaya,2.0,3.8,26,72
KOS-0778,Kos Cilincing 778,Jakarta Utara,Cilincing,1950000,Campur,20,0,1,1,0,0,1,1,1,8.1,STIE Indonesia Jakarta,3.2,3.6,23,134
KOS-0779,Kos Tanjung Priok 779,Jakarta Utara,Tanjung Priok,2700000,Putri,18,1,0,1,0,0,0,0,1,4.8,STIE Indonesia Jakarta,1.9,4.2,10,181
KOS-0780,Kos Kelapa Gading 780,Jakarta Utara,Kelapa Gading,1700000,Putri,9,0,0,1,1,1,0,0,0,9.8,Universitas Jayabaya,4.0,4.7,17,69
KOS-0781,Kos Tanjung Priok 781,Jakarta Utara,Tanjung Priok,2250000,Putra,20,0,1,1,0,0,0,1,0,9.6,Universitas Jayabaya,5.0,3.8,28,65
KOS-0782,Kos Cilincing 782,Jakarta Utara,Cilincing,1900000,Putra,9,1,1,1,0,1,1,0,1,6.7,STIE Indonesia Jakarta,3.3,5.0,17,32
KOS-0783,Kos Tanjung Priok 783,Jakarta Utara,Tanjung Priok,1700000,Putra,12,0,0,1,0,0,0,0,1,0.6,Universitas Jayabaya,2.5,4.7,10,44
KOS-0784,Kos Cilincing 784,Jakarta Utara,Cilincing,2550000,Putri,12,1,0,1,1,1,1,1,1,8.0,STIE Indonesia Jakarta,3.5,4.0,22,180
KOS-0785,Kos Penjaringan 785,Jakarta Utara,Penjaringan,2800000,Putra,15,1,1,1,1,0,1,1,1,2.4,Universitas Jayabaya,1.5,4.4,9,116
KOS-0786,Kos Cilincing 786,Jakarta Utara,Cilincing,2100000,Campur,12,0,1,1,1,1,0,0,0,4.5,Universitas Jayabaya,4.3,3.7,23,22
KOS-0787,Kos Cilincing 787,Jakarta Utara,Cilincing,2100000,Campur,9,1,1,1,0,0,0,0,0,8.3,STIE Indonesia Jakarta,2.7,4.1,27,31
KOS-0788,Kos Penjaringan 788,Jakarta Utara,Penjaringan,2700000,Campur,9,1,0,0,1,1,0,0,1,1.8,Universitas Jayabaya,4.1,3.8,29,59
KOS-0789,Kos Tanjung Priok 789,Jakarta Utara,Tanjung Priok,1800000,Campur,9,0,0,1,1,1,1,1,1,3.6,STIE Indonesia Jakarta,2.6,3.6,17,108
KOS-0790,Kos Kelapa Gading 790,Jakarta Utara,Kelapa Gading,2450000,Putri,12,1,1,1,0,1,0,0,1,6.7,Universitas Jayabaya,0.7,4.5,10,82
KOS-0791,Kos Cilincing 791,Jakarta Utara,Cilincing,2550000,Campur,9,1,1,1,1,1,1,0,0,2.9,Universitas Jayabaya,4.1,4.3,12,6
KOS-0792,Kos Penjaringan 792,Jakarta Utara,Penjaringan,2350000,Putri,18,0,1,1,1,0,0,1,1,7.5,Universitas Jayabaya,4.6,3.6,21,118
KOS-0793,Kos Kelapa Gading 793,Jakarta Utara,Kelapa Gading,2250000,Putra,24,1,0,0,0,1,0,0,1,6.4,Universitas Jayabaya,1.1,4.1,22,63
KOS-0794,Kos Kelapa Gading 794,Jakarta Utara,Kelapa Gading,2250000,Campur,24,0,0,1,0,1,0,0,1,7.7,Universitas Jayabaya,4.9,4.6,13,45
